epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
152,5234.01,0.75799,0.47018,0.92141,0.95867,0.96516,0.97563,0.80567,0.68878,0.35745,0.88407,0.0025255,0.0025255,0.0025255
153,5268.99,0.75003,0.46479,0.91816,0.96036,0.96412,0.97561,0.80494,0.68874,0.358,0.88354,0.002476,0.002476,0.002476
154,5303.77,0.74961,0.46341,0.9199,0.96061,0.96438,0.97555,0.80537,0.6884,0.35712,0.88324,0.0024265,0.0024265,0.0024265
155,5337.47,0.74699,0.47257,0.92415,0.96065,0.9643,0.97567,0.80683,0.68823,0.35759,0.88295,0.002377,0.002377,0.002377
156,5372.13,0.7488,0.46276,0.91742,0.96163,0.96273,0.97567,0.80764,0.68792,0.3575,0.88242,0.0023275,0.0023275,0.0023275
157,5407.13,0.74041,0.4622,0.91182,0.96155,0.96288,0.97525,0.80695,0.68713,0.35759,0.88206,0.002278,0.002278,0.002278
158,5440.88,0.74658,0.46722,0.9184,0.96221,0.9627,0.97524,0.80596,0.68723,0.35659,0.88187,0.0022285,0.0022285,0.0022285
159,5475.9,0.74208,0.46172,0.91512,0.96296,0.96255,0.97511,0.80538,0.68707,0.35615,0.88159,0.002179,0.002179,0.002179
160,5510.77,0.7423,0.4577,0.9164,0.95984,0.96461,0.97526,0.80493,0.68734,0.35704,0.88174,0.0021295,0.0021295,0.0021295
161,5544.5,0.73536,0.45349,0.91234,0.96042,0.96511,0.97512,0.80409,0.68769,0.35681,0.88182,0.00208,0.00208,0.00208
162,5579.45,0.74109,0.45555,0.91804,0.96081,0.965,0.97498,0.80483,0.68757,0.3561,0.8817,0.0020305,0.0020305,0.0020305
163,5614.52,0.73641,0.44655,0.91767,0.96135,0.96506,0.97484,0.80496,0.68813,0.35602,0.88206,0.001981,0.001981,0.001981
164,5649.38,0.73618,0.45154,0.91492,0.96204,0.96541,0.97479,0.80634,0.68882,0.35483,0.88217,0.0019315,0.0019315,0.0019315
165,5685.56,0.72526,0.44934,0.91094,0.96206,0.96591,0.9747,0.80472,0.68848,0.35525,0.88213,0.001882,0.001882,0.001882
166,5721.49,0.73122,0.4532,0.91424,0.96295,0.96773,0.97481,0.80711,0.68829,0.35529,0.88207,0.0018325,0.0018325,0.0018325
167,5757.73,0.71885,0.44087,0.91022,0.96323,0.96759,0.97479,0.8066,0.68891,0.35405,0.88211,0.001783,0.001783,0.001783
168,5793.02,0.72819,0.44891,0.9112,0.9636,0.96708,0.97483,0.80693,0.68926,0.35511,0.8821,0.0017335,0.0017335,0.0017335
169,5828.86,0.7199,0.44061,0.9111,0.96301,0.96695,0.97479,0.80679,0.68922,0.3546,0.88223,0.001684,0.001684,0.001684
170,5865.35,0.72045,0.44181,0.91268,0.9641,0.96567,0.97477,0.8071,0.689,0.35462,0.88194,0.0016345,0.0016345,0.0016345
171,5901.79,0.71938,0.44376,0.90832,0.96313,0.96574,0.97462,0.80494,0.68896,0.35552,0.88206,0.001585,0.001585,0.001585
172,5937.23,0.72081,0.44683,0.91314,0.96491,0.96386,0.97449,0.80698,0.68928,0.35514,0.88207,0.0015355,0.0015355,0.0015355
173,5972.92,0.70978,0.43596,0.90919,0.96385,0.96567,0.97462,0.80669,0.68908,0.35539,0.88205,0.001486,0.001486,0.001486
174,6008.51,0.71165,0.43433,0.90647,0.96541,0.96362,0.97461,0.80707,0.68906,0.35407,0.88212,0.0014365,0.0014365,0.0014365
175,6043.71,0.712,0.43287,0.91046,0.96532,0.96346,0.97463,0.80624,0.68929,0.35367,0.88209,0.001387,0.001387,0.001387
176,6078.08,0.70485,0.4365,0.90478,0.96559,0.96321,0.97463,0.80663,0.68973,0.35346,0.88198,0.0013375,0.0013375,0.0013375
177,6113.3,0.7138,0.43847,0.9072,0.9656,0.96311,0.97474,0.80527,0.68995,0.35292,0.88213,0.001288,0.001288,0.001288
178,6148.44,0.70007,0.43482,0.90668,0.96554,0.96299,0.97472,0.80684,0.68993,0.35231,0.88227,0.0012385,0.0012385,0.0012385
179,6182.77,0.70459,0.42946,0.90395,0.96543,0.96295,0.9747,0.80601,0.68952,0.35201,0.8821,0.001189,0.001189,0.001189
180,6218.28,0.69478,0.42937,0.90015,0.96555,0.96311,0.9747,0.80714,0.68939,0.35237,0.882,0.0011395,0.0011395,0.0011395
181,6253.29,0.70323,0.42602,0.90847,0.96551,0.9632,0.97469,0.80741,0.68907,0.35262,0.88204,0.00109,0.00109,0.00109
